csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,compute_cloud_at_customer,ccc_upgrade_schedule.freeform_tags,item.ccc_upgrade_schedule.freeform_tags,object,No,oci.compute_cloud_at_customer.get_ccc_upgrade_schedule,read_get,No,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules → oci.compute_cloud_at_customer.get_ccc_upgrade_schedule,2,1,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.compute_cloud_at_customer.get_ccc_upgrade_schedule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ComputeCloudAtCustomerClient().get_ccc_upgrade_schedule(compartment_id=compartment_id, ccc_upgrade_schedule_id=ccc_upgrade_schedule_id).data",/20160918/cccUpgradeSchedules/{CccUpgradeScheduleId}
oci,compute_cloud_at_customer,ccc_upgrade_schedule.defined_tags,item.ccc_upgrade_schedule.defined_tags,object,No,oci.compute_cloud_at_customer.get_ccc_upgrade_schedule,read_get,No,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules → oci.compute_cloud_at_customer.get_ccc_upgrade_schedule,2,1,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.compute_cloud_at_customer.get_ccc_upgrade_schedule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ComputeCloudAtCustomerClient().get_ccc_upgrade_schedule(compartment_id=compartment_id, ccc_upgrade_schedule_id=ccc_upgrade_schedule_id).data",/20160918/cccUpgradeSchedules/{CccUpgradeScheduleId}
oci,compute_cloud_at_customer,ccc_infrastructur.name,item.ccc_infrastructur.name,string,No,oci.compute_cloud_at_customer.list_ccc_infrastructures,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_infrastructures,oci.compute_cloud_at_customer.list_ccc_infrastructures,1,0,oci.compute_cloud_at_customer.list_ccc_infrastructures[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ComputeCloudAtCustomerClient().list_ccc_infrastructures(compartment_id=compartment_id).data,/20160918/cccInfrastructures
oci,compute_cloud_at_customer,ccc_infrastructur.status,item.ccc_infrastructur.status,string,No,oci.compute_cloud_at_customer.list_ccc_infrastructures,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_infrastructures,oci.compute_cloud_at_customer.list_ccc_infrastructures,1,0,oci.compute_cloud_at_customer.list_ccc_infrastructures[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ComputeCloudAtCustomerClient().list_ccc_infrastructures(compartment_id=compartment_id).data,/20160918/cccInfrastructures
oci,compute_cloud_at_customer,ccc_infrastructur.time_created,item.ccc_infrastructur.time_created,string,No,oci.compute_cloud_at_customer.list_ccc_infrastructures,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_infrastructures,oci.compute_cloud_at_customer.list_ccc_infrastructures,1,0,oci.compute_cloud_at_customer.list_ccc_infrastructures[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ComputeCloudAtCustomerClient().list_ccc_infrastructures(compartment_id=compartment_id).data,/20160918/cccInfrastructures
oci,compute_cloud_at_customer,ccc_infrastructur.freeform_tags,item.ccc_infrastructur.freeform_tags,object,No,oci.compute_cloud_at_customer.list_ccc_infrastructures,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_infrastructures,oci.compute_cloud_at_customer.list_ccc_infrastructures,1,0,oci.compute_cloud_at_customer.list_ccc_infrastructures[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ComputeCloudAtCustomerClient().list_ccc_infrastructures(compartment_id=compartment_id).data,/20160918/cccInfrastructures
oci,compute_cloud_at_customer,ccc_infrastructur.defined_tags,item.ccc_infrastructur.defined_tags,object,No,oci.compute_cloud_at_customer.list_ccc_infrastructures,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_infrastructures,oci.compute_cloud_at_customer.list_ccc_infrastructures,1,0,oci.compute_cloud_at_customer.list_ccc_infrastructures[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ComputeCloudAtCustomerClient().list_ccc_infrastructures(compartment_id=compartment_id).data,/20160918/cccInfrastructures
oci,compute_cloud_at_customer,ccc_upgrade_schedul.name,item.ccc_upgrade_schedul.name,string,No,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,1,0,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ComputeCloudAtCustomerClient().list_ccc_upgrade_schedules(compartment_id=compartment_id).data,/20160918/cccUpgradeSchedules
oci,compute_cloud_at_customer,ccc_upgrade_schedul.status,item.ccc_upgrade_schedul.status,string,No,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,1,0,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ComputeCloudAtCustomerClient().list_ccc_upgrade_schedules(compartment_id=compartment_id).data,/20160918/cccUpgradeSchedules
oci,compute_cloud_at_customer,ccc_upgrade_schedul.time_created,item.ccc_upgrade_schedul.time_created,string,No,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,1,0,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ComputeCloudAtCustomerClient().list_ccc_upgrade_schedules(compartment_id=compartment_id).data,/20160918/cccUpgradeSchedules
oci,compute_cloud_at_customer,ccc_upgrade_schedul.freeform_tags,item.ccc_upgrade_schedul.freeform_tags,object,No,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,1,0,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ComputeCloudAtCustomerClient().list_ccc_upgrade_schedules(compartment_id=compartment_id).data,/20160918/cccUpgradeSchedules
oci,compute_cloud_at_customer,ccc_upgrade_schedul.defined_tags,item.ccc_upgrade_schedul.defined_tags,object,No,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,read_list,Yes,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules,1,0,oci.compute_cloud_at_customer.list_ccc_upgrade_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ComputeCloudAtCustomerClient().list_ccc_upgrade_schedules(compartment_id=compartment_id).data,/20160918/cccUpgradeSchedules
